"x" "y" "id" "times"
"64296" 13.625 21.125 30 1656
"64297" 13.125 20.375 30 1657
"64298" 13.625 20.375 30 1658
"64299" 14.875 20.625 30 1659
"64300" 15.625 20.375 30 1660
"64301" 16.375 19.875 30 1661
"64302" 16.875 19.875 30 1662
"64303" 16.125 20.125 30 1663
"64304" 17.125 19.875 30 1664
"64305" 16.875 20.125 30 1665
"64306" 17.625 20.125 30 1666
"64307" 16.625 20.625 30 1667
"64308" 16.875 21.125 30 1668
"64309" 16.125 21.875 30 1669
"64310" 16.875 21.375 30 1670
"64311" 16.375 20.375 30 1671
"64312" 16.375 20.375 30 1672
"64313" 15.875 20.875 30 1673
"64314" 15.375 22.625 30 1674
"64315" 14.875 22.375 30 1675
"64316" 15.875 22.875 30 1676
"64317" 16.125 22.625 30 1677
"64318" 15.875 23.375 30 1678
"64319" 14.625 23.625 30 1679
"64320" 14.125 23.625 30 1680
"64321" 14.875 23.125 30 1681
"64322" 15.125 24.375 30 1682
"64323" 14.875 23.625 30 1683
"64324" 15.375 23.125 30 1684
"64325" 15.375 22.375 30 1685
"64326" 15.875 22.375 30 1686
"64327" 14.875 21.875 30 1687
"64328" 15.375 21.375 30 1688
"64329" 15.375 21.625 30 1689
"64330" 15.375 21.625 30 1690
"64331" 15.125 21.625 30 1691
"64332" 14.625 22.375 30 1692
"64333" 14.375 21.625 30 1693
"64334" 14.125 21.375 30 1694
"64335" 14.125 20.875 30 1695
"64336" 13.375 21.125 30 1696
"64337" 13.625 20.625 30 1697
"64338" 13.625 20.625 30 1698
"64339" 14.375 21.375 30 1699
"64340" 14.375 22.375 30 1700
"64341" 13.375 22.125 30 1701
"64342" 13.625 22.625 30 1702
"64343" 13.875 21.625 30 1703
"64344" 12.625 20.625 30 1704
"64345" 12.375 20.625 30 1705
"64346" 12.375 20.375 30 1706
"64347" 12.375 20.375 30 1707
"64348" 11.875 20.875 30 1708
"64349" 12.875 21.625 30 1709
"64350" 12.375 21.125 30 1710
"64351" 12.375 21.125 30 1711
"64352" 13.375 20.875 30 1712
"64353" 12.875 20.625 30 1713
"64354" 14.375 19.375 30 1714
"64355" 14.625 20.625 30 1715
"64356" 14.625 20.375 30 1716
"64357" 13.875 19.375 30 1717
"64358" 14.625 18.875 30 1718
"64359" 14.375 19.875 30 1719
"64360" 14.125 19.875 30 1720
"64361" 13.625 21.625 30 1721
"64362" 13.375 21.125 30 1722
"64363" 13.625 20.875 30 1723
"64364" 13.625 20.875 30 1724
"64365" 13.625 21.125 30 1725
"64366" 12.875 20.625 30 1726
"64367" 11.625 21.125 30 1727
"64368" 11.375 20.625 30 1728
"64369" 11.625 21.375 30 1729
"64370" 11.875 21.375 30 1730
"64371" 11.625 20.625 30 1731
"64372" 11.625 20.625 30 1732
"64373" 12.625 21.125 30 1733
"64374" 12.125 20.625 30 1734
"64375" 12.625 20.875 30 1735
"64376" 12.625 21.125 30 1736
"64377" 12.875 21.625 30 1737
"64378" 13.875 21.875 30 1738
"64379" 13.625 22.125 30 1739
"64380" 14.375 21.125 30 1740
"64381" 14.125 20.125 30 1741
"64382" 14.125 20.125 30 1742
"64383" 14.625 19.625 30 1743
"64384" 15.625 18.875 30 1744
"64385" 15.875 18.625 30 1745
"64386" 16.375 19.625 30 1746
"64387" 15.875 19.875 30 1747
"64388" 15.875 19.125 30 1748
"64389" 14.625 18.875 30 1749
"64390" 14.625 19.375 30 1750
"64391" 14.125 18.625 30 1751
"64392" 14.625 19.125 30 1752
"64393" 14.625 19.125 30 1753
"64394" 14.375 19.875 30 1754
"64395" 13.375 20.125 30 1755
"64396" 14.625 19.125 30 1756
"64397" 14.125 18.875 30 1757
"64398" 13.125 18.375 30 1758
"64399" 13.125 18.375 30 1759
"64400" 12.875 17.625 30 1760
"64401" 13.125 16.875 30 1761
"64402" 13.125 18.125 30 1762
"64403" 14.375 18.625 30 1763
"64404" 13.875 18.625 30 1764
"64405" 13.875 20.125 30 1765
"64406" 14.375 20.125 30 1766
"64407" 15.625 19.625 30 1767
"64408" 14.625 19.125 30 1768
"64409" 14.875 18.375 30 1769
"64410" 14.625 19.375 30 1770
"64411" 15.125 20.125 30 1771
"64412" 15.125 19.125 30 1772
"64413" 15.125 18.625 30 1773
"64414" 14.375 18.625 30 1774
"64415" 14.625 19.375 30 1775
"64416" 14.125 18.875 30 1776
"64417" 15.125 19.375 30 1777
"64418" 15.375 20.125 30 1778
"64419" 15.125 20.375 30 1779
"64420" 15.125 20.375 30 1780
"64421" 14.375 19.625 30 1781
"64422" 13.875 21.375 30 1782
"64423" 13.625 22.375 30 1783
"64424" 14.375 22.375 30 1784
"64425" 15.375 21.875 30 1785
"64426" 14.875 21.375 30 1786
"64427" 15.875 21.875 30 1787
"64428" 15.875 21.875 30 1788
"64429" 15.875 21.875 30 1789
"64430" 14.625 21.875 30 1790
"64431" 14.125 20.875 30 1791
"64432" 14.375 19.875 30 1792
"64433" 14.375 19.875 30 1793
"64434" 13.875 18.875 30 1794
"64435" 13.625 19.375 30 1795
"64436" 13.875 19.625 30 1796
"64437" 13.875 19.375 30 1797
"64438" 13.375 18.875 30 1798
"64439" 13.375 18.875 30 1799
"64440" 13.375 19.125 30 1800
"64441" 13.375 19.125 30 1801
"64442" 13.625 19.375 30 1802
"64443" 13.375 19.625 30 1803
"64444" 12.625 19.625 30 1804
"64445" 12.375 19.125 30 1805
"64446" 13.625 19.125 30 1806
"64447" 13.375 18.875 30 1807
"64448" 12.625 19.375 30 1808
"64449" 13.875 19.375 30 1809
"64450" 14.125 19.875 30 1810
"64451" 14.625 19.625 30 1811
"64452" 13.875 18.875 30 1812
"64453" 13.375 19.375 30 1813
"64454" 14.625 19.125 30 1814
"64455" 14.625 19.625 30 1815
"64456" 14.875 20.375 30 1816
"64457" 14.875 20.375 30 1817
"64458" 14.875 20.375 30 1818
"64459" 14.875 19.375 30 1819
"64460" 14.125 20.125 30 1820
"64461" 13.375 20.625 30 1821
"64462" 14.125 19.625 30 1822
"64463" 15.125 19.125 30 1823
"64464" 15.875 19.125 30 1824
"64465" 14.875 19.375 30 1825
"64466" 15.125 19.875 30 1826
"64467" 14.625 20.375 30 1827
"64468" 12.625 21.625 30 1828
"64469" 12.625 21.625 30 1829
"64470" 12.375 21.125 30 1830
"64471" 12.125 21.875 30 1831
"64472" 12.375 19.875 30 1832
"64473" 11.875 20.875 30 1833
"64474" 12.375 20.375 30 1834
"64475" 11.625 19.875 30 1835
"64476" 11.875 20.625 30 1836
"64477" 13.125 20.875 30 1837
"64478" 12.375 19.625 30 1838
"64479" 12.125 19.625 30 1839
"64480" 12.125 20.875 30 1840
"64481" 12.625 20.875 30 1841
"64482" 12.625 21.125 30 1842
"64483" 12.875 20.625 30 1843
"64484" 13.375 21.375 30 1844
"64485" 14.375 20.375 30 1845
"64486" 14.125 20.625 30 1846
"64487" 14.125 19.875 30 1847
"64488" 13.125 21.625 30 1848
"64489" 13.625 21.375 30 1849
"64490" 13.375 22.375 30 1850
"64491" 13.375 21.625 30 1851
"64492" 12.125 21.625 30 1852
"64493" 11.875 21.375 30 1853
"64494" 12.625 20.875 30 1854
"64495" 12.875 19.875 30 1855
"64496" 12.875 19.875 30 1856
"64497" 13.625 19.625 30 1857
"64498" 13.625 19.625 30 1858
"64499" 13.875 20.125 30 1859
"64500" 13.625 19.875 30 1860
"64501" 14.625 21.125 30 1861
"64502" 14.375 20.625 30 1862
"64503" 13.875 20.625 30 1863
"64504" 14.375 21.375 30 1864
"64505" 13.375 21.125 30 1865
"64506" 14.125 21.125 30 1866
"64507" 14.125 21.625 30 1867
"64508" 14.125 21.625 30 1868
"64509" 14.875 21.375 30 1869
"64510" 15.875 20.625 30 1870
"64511" 17.625 19.875 30 1871
"64512" 18.125 20.125 30 1872
"64513" 18.375 20.375 30 1873
"64514" 19.125 20.375 30 1874
"64515" 18.875 19.625 30 1875
"64516" 17.625 20.375 30 1876
"64517" 18.625 20.125 30 1877
"64518" 18.625 19.875 30 1878
"64519" 18.875 18.375 30 1879
"64520" 18.875 18.125 30 1880
"64521" 18.375 18.375 30 1881
"64522" 18.375 18.375 30 1882
"64523" 18.625 18.625 30 1883
"64524" 18.875 18.875 30 1884
"64525" 19.375 18.625 30 1885
"64526" 19.625 17.375 30 1886
"64527" 19.125 17.125 30 1887
"64528" 19.375 17.875 30 1888
"64529" 19.625 16.875 30 1889
"64530" 20.625 16.375 30 1890
"64531" 20.125 16.625 30 1891
"64532" 19.875 16.625 30 1892
"64533" 19.625 17.375 30 1893
"64534" 19.375 17.625 30 1894
"64535" 18.625 17.875 30 1895
"64536" 18.875 18.375 30 1896
"64537" 19.125 18.875 30 1897
"64538" 18.875 18.875 30 1898
"64539" 18.875 19.125 30 1899
"64540" 19.375 18.875 30 1900
"64541" 18.875 19.125 30 1901
"64542" 18.625 19.625 30 1902
"64543" 18.125 19.875 30 1903
"64544" 17.625 19.875 30 1904
"64545" 18.125 19.625 30 1905
"64546" 18.125 19.625 30 1906
"64547" 17.125 20.375 30 1907
"64548" 15.125 20.625 30 1908
"64549" 14.375 20.625 30 1909
"64550" 13.875 21.625 30 1910
"64551" 13.625 21.875 30 1911
"64552" 14.125 21.375 30 1912
"64553" 14.375 20.375 30 1913
"64554" 14.125 20.875 30 1914
"64555" 13.375 21.625 30 1915
"64556" 13.875 21.625 30 1916
"64557" 14.125 21.375 30 1917
"64558" 13.125 21.875 30 1918
"64559" 13.125 22.375 30 1919
"64560" 13.125 22.375 30 1920
"64561" 13.625 22.625 30 1921
"64562" 14.625 22.375 30 1922
"64563" 14.875 21.875 30 1923
"64564" 14.375 22.625 30 1924
"64565" 14.125 22.375 30 1925
"64566" 14.125 22.375 30 1926
"64567" 12.875 21.625 30 1927
"64568" 12.875 21.625 30 1928
"64569" 13.375 21.125 30 1929
"64570" 13.625 21.625 30 1930
"64571" 14.375 21.625 30 1931
"64572" 13.875 20.125 30 1932
"64573" 13.625 20.375 30 1933
"64574" 13.625 20.375 30 1934
"64575" 13.625 20.625 30 1935
"64576" 13.375 20.375 30 1936
"64577" 14.125 19.625 30 1937
"64578" 14.375 19.625 30 1938
"64579" 13.875 19.125 30 1939
"64580" 14.625 19.875 30 1940
"64581" 14.625 19.875 30 1941
"64582" 14.125 20.125 30 1942
"64583" 14.875 19.125 30 1943
"64584" 15.625 19.125 30 1944
"64585" 14.875 18.875 30 1945
"64586" 14.375 18.125 30 1946
"64587" 13.875 18.375 30 1947
"64588" 13.625 18.875 30 1948
"64589" 13.625 18.625 30 1949
"64590" 14.625 17.875 30 1950
"64591" 15.625 18.875 30 1951
"64592" 16.375 19.875 30 1952
"64593" 16.125 19.125 30 1953
"64594" 16.375 19.125 30 1954
"64595" 16.375 19.125 30 1955
"64596" 16.125 19.125 30 1956
"64597" 16.375 19.375 30 1957
"64598" 15.625 19.125 30 1958
"64599" 14.875 16.875 30 1959
"64600" 15.125 16.875 30 1960
"64601" 15.875 17.375 30 1961
"64602" 15.375 17.875 30 1962
"64603" 14.125 17.625 30 1963
"64604" 13.875 17.125 30 1964
"64605" 14.125 18.625 30 1965
"64606" 14.375 18.875 30 1966
"64607" 15.375 20.375 30 1967
"64608" 14.875 19.875 30 1968
"64609" 15.125 19.875 30 1969
"64610" 13.875 20.125 30 1970
"64611" 16.125 18.875 30 1971
"64612" 16.375 18.375 30 1972
"64613" 15.375 18.375 30 1973
"64614" 15.125 18.375 30 1974
"64615" 14.875 19.125 30 1975
"64616" 14.125 19.625 30 1976
"64617" 13.625 20.375 30 1977
"64618" 12.625 20.875 30 1978
"64619" 13.875 20.375 30 1979
"64620" 13.875 20.375 30 1980
"64621" 13.125 20.625 30 1981
"64622" 13.625 20.625 30 1982
"64623" 11.625 20.875 30 1983
"64624" 12.125 20.125 30 1984
"64625" 12.125 19.875 30 1985
"64626" 11.875 19.625 30 1986
"64627" 11.625 20.125 30 1987
"64628" 11.125 19.875 30 1988
"64629" 11.375 19.375 30 1989
"64630" 10.875 19.375 30 1990
"64631" 11.375 18.875 30 1991
"64632" 11.375 19.125 30 1992
"64633" 11.875 20.125 30 1993
"64634" 12.875 20.625 30 1994
"64635" 12.625 18.625 30 1995
"64636" 13.125 18.625 30 1996
"64637" 14.375 19.125 30 1997
"64638" 14.625 19.125 30 1998
"64639" 15.125 17.125 30 1999
"64640" 15.375 17.125 30 2000
"64641" 14.875 16.875 30 2001
"64642" 14.625 17.625 30 2002
"64643" 15.125 16.625 30 2003
"64644" 14.875 16.625 30 2004
"64645" 13.875 17.375 30 2005
"64646" 13.125 19.375 30 2006
"64647" 13.125 19.375 30 2007
"64648" 13.125 19.375 30 2008
"64649" 12.625 19.625 30 2009
"64650" 11.625 19.875 30 2010
"64651" 11.375 19.875 30 2011
"64652" 12.125 20.375 30 2012
"64653" 12.875 19.875 30 2013
"64654" 12.375 19.625 30 2014
"64655" 12.375 19.625 30 2015
"64656" 12.375 19.625 30 2016
"64657" 12.125 19.875 30 2017
"64658" 12.625 19.625 30 2018
"64659" 12.625 18.875 30 2019
"64660" 12.625 18.375 30 2020
"64661" 12.625 18.375 30 2021
"64662" 13.625 19.875 30 2022
"64663" 13.125 19.125 30 2023
"64664" 13.625 19.875 30 2024
"64665" 13.625 19.875 30 2025
"64666" 13.875 19.375 30 2026
"64667" 14.125 19.625 30 2027
"64668" 15.625 20.875 30 2028
"64669" 16.125 21.125 30 2029
"64670" 17.375 20.625 30 2030
"64671" 17.375 19.375 30 2031
"64672" 16.625 19.375 30 2032
"64673" 16.625 20.125 30 2033
"64674" 16.125 19.875 30 2034
"64675" 16.375 19.875 30 2035
"64676" 17.125 19.375 30 2036
"64677" 16.375 21.125 30 2037
"64678" 16.375 20.125 30 2038
"64679" 17.625 20.125 30 2039
"64680" 17.375 20.125 30 2040
"64681" 17.625 19.375 30 2041
"64682" 17.875 18.875 30 2042
"64683" 17.375 19.125 30 2043
"64684" 17.625 18.875 30 2044
"64685" 17.375 18.875 30 2045
"64686" 16.625 18.125 30 2046
"64687" 16.625 18.375 30 2047
"64688" 16.625 19.125 30 2048
"64689" 16.625 19.125 30 2049
"64690" 16.125 19.125 30 2050
"64691" 15.625 18.375 30 2051
"64692" 15.625 17.625 30 2052
"64693" 14.125 18.125 30 2053
"64694" 14.125 18.125 30 2054
"64695" 13.375 18.375 30 2055
"64696" 13.625 17.625 30 2056
"64697" 14.125 18.875 30 2057
"64698" 15.375 18.625 30 2058
"64699" 15.875 18.375 30 2059
"64700" 15.125 18.125 30 2060
"64701" 14.375 17.625 30 2061
"64702" 15.125 18.125 30 2062
"64703" 15.875 17.125 30 2063
"64704" 15.875 17.125 30 2064
"64705" 15.125 17.625 30 2065
"64706" 15.875 18.375 30 2066
"64707" 14.875 18.125 30 2067
"64708" 13.625 18.375 30 2068
"64709" 14.125 19.375 30 2069
"64710" 14.125 18.375 30 2070
"64711" 14.125 18.375 30 2071
"64712" 13.875 18.375 30 2072
"64713" 14.875 18.125 30 2073
"64714" 15.125 18.125 30 2074
"64715" 15.125 18.125 30 2075
"64716" 14.625 18.125 30 2076
"64717" 14.375 17.875 30 2077
"64718" 14.875 17.625 30 2078
"64719" 13.625 17.875 30 2079
"64720" 13.625 18.625 30 2080
"64721" 13.125 17.875 30 2081
"64722" 13.125 17.875 30 2082
"64723" 13.125 17.875 30 2083
"64724" 13.625 18.375 30 2084
"64725" 13.875 19.125 30 2085
"64726" 13.625 18.875 30 2086
"64727" 14.625 19.125 30 2087
"64728" 14.875 17.875 30 2088
"64729" 15.125 17.625 30 2089
"64730" 14.375 17.375 30 2090
"64731" 15.125 17.625 30 2091
"64732" 13.875 17.875 30 2092
"64733" 13.875 18.875 30 2093
"64734" 13.875 19.375 30 2094
"64735" 14.125 19.625 30 2095
"64736" 14.625 19.625 30 2096
"64737" 14.625 18.875 30 2097
"64738" 15.625 19.125 30 2098
"64739" 14.625 19.375 30 2099
"64740" 13.375 19.375 30 2100
"64741" 14.125 19.875 30 2101
"64742" 14.375 20.375 30 2102
"64743" 13.875 20.625 30 2103
"64744" 13.625 21.125 30 2104
"64745" 13.625 21.125 30 2105
"64746" 13.625 20.875 30 2106
"64747" 13.875 21.875 30 2107
"64748" 15.375 21.875 30 2108
"64749" 15.375 21.875 30 2109
"64750" 16.125 21.875 30 2110
"64751" 16.625 20.375 30 2111
"64752" 16.375 20.375 30 2112
"64753" 16.125 20.625 30 2113
"64754" 16.125 20.625 30 2114
"64755" 15.875 19.875 30 2115
"64756" 15.875 19.875 30 2116
"64757" 15.875 20.625 30 2117
"64758" 15.375 20.375 30 2118
"64759" 14.875 20.375 30 2119
"64760" 15.375 21.875 30 2120
"64761" 15.375 21.625 30 2121
"64762" 15.625 20.875 30 2122
"64763" 15.375 20.375 30 2123
"64764" 15.375 20.125 30 2124
"64765" 15.625 20.375 30 2125
"64766" 16.625 20.375 30 2126
"64767" 15.625 20.625 30 2127
"64768" 15.625 20.625 30 2128
"64769" 15.625 20.625 30 2129
"64770" 15.875 20.125 30 2130
"64771" 15.875 19.625 30 2131
"64772" 15.875 19.625 30 2132
"64773" 15.875 19.625 30 2133
"64774" 14.875 19.375 30 2134
"64775" 14.875 19.375 30 2135
"64776" 15.375 19.375 30 2136
"64777" 15.625 19.375 30 2137
"64778" 16.125 19.375 30 2138
"64779" 16.125 19.375 30 2139
"64780" 16.875 18.875 30 2140
"64781" 17.375 19.125 30 2141
"64782" 17.125 18.875 30 2142
"64783" 17.375 19.125 30 2143
"64784" 17.375 19.125 30 2144
"64785" 17.125 18.625 30 2145
"64786" 16.625 18.625 30 2146
"64787" 18.125 18.875 30 2147
"64788" 18.125 18.875 30 2148
"64789" 18.625 19.125 30 2149
"64790" 18.125 19.375 30 2150
"64791" 18.375 19.375 30 2151
"64792" 19.375 18.625 30 2152
"64793" 19.125 18.875 30 2153
"64794" 18.625 19.125 30 2154
"64795" 18.625 19.125 30 2155
"64796" 18.375 18.875 30 2156
"64797" 19.125 18.875 30 2157
"64798" 19.625 19.125 30 2158
"64799" 18.875 19.375 30 2159
"64800" 19.125 19.375 30 2160
"64801" 23.625 25.625 31 1
"64802" 24.125 25.625 31 2
"64803" 24.125 25.625 31 3
"64804" 23.875 24.875 31 4
"64805" 24.125 24.625 31 5
"64806" 24.375 24.375 31 6
"64807" 24.625 24.375 31 7
"64808" 24.625 23.875 31 8
"64809" 24.375 23.875 31 9
"64810" 24.375 23.875 31 10
"64811" 25.625 24.375 31 11
"64812" 25.625 24.875 31 12
"64813" 25.625 24.875 31 13
"64814" 26.125 24.375 31 14
"64815" 26.125 24.375 31 15
"64816" 24.625 24.875 31 16
"64817" 24.125 24.875 31 17
"64818" 24.125 24.875 31 18
"64819" 23.375 26.125 31 19
"64820" 23.875 26.875 31 20
"64821" 24.125 26.875 31 21
"64822" 23.875 26.875 31 22
"64823" 23.625 26.875 31 23
"64824" 23.125 27.125 31 24
"64825" 23.125 27.375 31 25
"64826" 23.125 26.875 31 26
"64827" 23.375 26.875 31 27
"64828" 22.875 26.125 31 28
"64829" 23.375 26.875 31 29
"64830" 23.125 26.125 31 30
"64831" 23.625 26.125 31 31
"64832" 23.625 26.125 31 32
"64833" 22.875 26.125 31 33
"64834" 23.125 26.875 31 34
"64835" 22.875 26.125 31 35
"64836" 22.375 26.875 31 36
"64837" 22.375 26.375 31 37
"64838" 22.375 25.875 31 38
"64839" 22.625 25.625 31 39
"64840" 21.875 25.625 31 40
"64841" 22.375 26.375 31 41
"64842" 22.375 25.875 31 42
"64843" 22.375 26.125 31 43
"64844" 22.625 26.625 31 44
"64845" 23.625 26.625 31 45
"64846" 23.375 25.375 31 46
"64847" 23.375 25.125 31 47
"64848" 23.375 24.875 31 48
"64849" 22.375 24.625 31 49
"64850" 21.875 24.875 31 50
"64851" 22.375 24.625 31 51
"64852" 22.625 24.625 31 52
"64853" 22.625 24.875 31 53
"64854" 22.875 24.125 31 54
"64855" 23.875 24.375 31 55
"64856" 24.625 23.625 31 56
"64857" 24.375 23.875 31 57
"64858" 24.375 23.875 31 58
"64859" 25.125 23.625 31 59
"64860" 25.375 23.625 31 60
"64861" 24.875 24.125 31 61
"64862" 24.625 24.625 31 62
"64863" 24.375 24.625 31 63
"64864" 24.125 24.625 31 64
"64865" 23.875 23.875 31 65
"64866" 24.875 23.875 31 66
"64867" 25.875 23.875 31 67
"64868" 25.625 23.625 31 68
"64869" 24.125 24.625 31 69
"64870" 25.625 25.125 31 70
"64871" 25.625 24.625 31 71
"64872" 25.625 24.625 31 72
"64873" 26.125 23.625 31 73
"64874" 25.375 24.375 31 74
"64875" 24.875 24.625 31 75
"64876" 24.125 25.125 31 76
"64877" 23.875 24.625 31 77
"64878" 23.125 24.625 31 78
"64879" 23.125 25.375 31 79
"64880" 23.375 24.625 31 80
"64881" 23.125 24.375 31 81
"64882" 23.125 25.125 31 82
"64883" 23.125 25.625 31 83
"64884" 23.125 25.625 31 84
"64885" 23.625 26.125 31 85
"64886" 22.625 25.875 31 86
"64887" 24.125 26.125 31 87
"64888" 24.875 26.625 31 88
"64889" 25.375 26.125 31 89
"64890" 26.125 26.125 31 90
"64891" 25.875 26.125 31 91
"64892" 26.125 25.125 31 92
"64893" 25.875 25.125 31 93
"64894" 26.375 25.625 31 94
"64895" 25.375 25.875 31 95
"64896" 25.375 26.125 31 96
"64897" 25.875 25.875 31 97
"64898" 25.375 26.125 31 98
"64899" 24.875 25.375 31 99
"64900" 25.125 24.625 31 100
"64901" 25.625 24.875 31 101
"64902" 25.625 24.875 31 102
"64903" 25.625 24.625 31 103
"64904" 25.375 24.625 31 104
"64905" 25.375 24.375 31 105
"64906" 24.625 23.375 31 106
"64907" 23.875 23.875 31 107
"64908" 24.125 23.625 31 108
"64909" 24.125 23.625 31 109
"64910" 24.375 24.125 31 110
"64911" 23.625 25.125 31 111
"64912" 23.875 26.375 31 112
"64913" 24.875 25.875 31 113
"64914" 24.875 26.125 31 114
"64915" 24.875 26.125 31 115
"64916" 23.875 26.625 31 116
"64917" 24.125 26.625 31 117
"64918" 23.875 26.375 31 118
"64919" 23.875 26.375 31 119
"64920" 23.625 25.375 31 120
"64921" 23.375 24.875 31 121
"64922" 23.875 24.875 31 122
"64923" 23.375 23.875 31 123
"64924" 24.375 24.375 31 124
"64925" 24.375 24.125 31 125
"64926" 24.125 24.625 31 126
"64927" 23.625 24.875 31 127
"64928" 23.875 24.375 31 128
"64929" 23.625 23.625 31 129
"64930" 24.125 23.375 31 130
"64931" 24.625 24.125 31 131
"64932" 23.375 23.625 31 132
"64933" 23.375 23.625 31 133
"64934" 23.125 24.125 31 134
"64935" 23.625 23.875 31 135
"64936" 23.125 25.125 31 136
"64937" 23.875 25.375 31 137
"64938" 24.125 26.375 31 138
"64939" 24.875 26.375 31 139
"64940" 24.375 26.875 31 140
"64941" 24.875 28.375 31 141
"64942" 25.625 28.875 31 142
"64943" 25.375 28.625 31 143
"64944" 25.375 28.375 31 144
"64945" 24.875 27.625 31 145
"64946" 24.625 28.625 31 146
"64947" 24.875 28.375 31 147
"64948" 24.125 27.875 31 148
"64949" 24.125 27.875 31 149
"64950" 23.625 28.375 31 150
"64951" 24.125 27.625 31 151
"64952" 23.125 27.375 31 152
"64953" 23.875 26.875 31 153
"64954" 23.875 26.125 31 154
"64955" 23.375 25.375 31 155
"64956" 23.125 25.375 31 156
"64957" 23.125 25.125 31 157
"64958" 23.625 24.375 31 158
"64959" 24.125 23.625 31 159
"64960" 23.625 23.625 31 160
"64961" 23.625 23.125 31 161
"64962" 24.375 22.875 31 162
"64963" 24.375 22.875 31 163
"64964" 24.125 23.375 31 164
"64965" 24.375 23.375 31 165
"64966" 24.375 23.625 31 166
"64967" 25.375 23.875 31 167
"64968" 26.625 23.875 31 168
"64969" 26.875 24.125 31 169
"64970" 27.125 24.125 31 170
"64971" 27.875 24.375 31 171
"64972" 27.125 23.375 31 172
"64973" 26.375 24.625 31 173
"64974" 26.875 25.375 31 174
"64975" 27.875 26.375 31 175
"64976" 27.875 26.375 31 176
"64977" 25.875 26.125 31 177
"64978" 25.125 25.375 31 178
"64979" 24.875 25.375 31 179
"64980" 25.125 25.375 31 180
"64981" 25.375 25.125 31 181
"64982" 24.875 25.625 31 182
"64983" 24.375 25.875 31 183
"64984" 23.875 26.625 31 184
"64985" 24.375 27.125 31 185
"64986" 24.375 26.875 31 186
"64987" 23.875 26.375 31 187
"64988" 23.625 26.375 31 188
"64989" 23.375 26.625 31 189
"64990" 23.375 26.625 31 190
"64991" 23.375 26.125 31 191
"64992" 23.875 26.625 31 192
"64993" 23.875 25.875 31 193
"64994" 22.875 25.875 31 194
"64995" 23.125 25.125 31 195
"64996" 24.375 25.125 31 196
"64997" 24.375 25.625 31 197
"64998" 23.875 25.125 31 198
"64999" 24.625 24.875 31 199
"65000" 24.375 24.125 31 200
"65001" 25.375 24.375 31 201
"65002" 24.125 24.125 31 202
"65003" 23.625 23.625 31 203
"65004" 22.875 23.875 31 204
"65005" 23.375 23.625 31 205
"65006" 23.375 23.625 31 206
"65007" 22.875 23.875 31 207
"65008" 23.125 23.375 31 208
"65009" 23.875 22.875 31 209
"65010" 24.375 23.625 31 210
"65011" 24.125 23.625 31 211
"65012" 23.875 24.375 31 212
"65013" 23.625 24.375 31 213
"65014" 23.625 24.375 31 214
"65015" 23.625 25.375 31 215
"65016" 23.125 26.875 31 216
"65017" 22.125 26.125 31 217
"65018" 22.625 26.125 31 218
"65019" 22.375 26.625 31 219
"65020" 23.125 25.625 31 220
"65021" 23.125 25.125 31 221
"65022" 23.125 25.125 31 222
"65023" 23.375 24.875 31 223
"65024" 23.125 24.625 31 224
"65025" 22.375 24.625 31 225
"65026" 22.625 25.125 31 226
"65027" 24.125 24.875 31 227
"65028" 23.625 25.875 31 228
"65029" 24.625 25.375 31 229
"65030" 24.625 25.375 31 230
"65031" 24.625 25.125 31 231
"65032" 24.125 25.625 31 232
"65033" 23.875 25.875 31 233
"65034" 23.625 25.375 31 234
"65035" 24.375 25.125 31 235
"65036" 24.375 25.125 31 236
"65037" 24.375 24.375 31 237
"65038" 26.125 24.625 31 238
"65039" 26.125 24.625 31 239
"65040" 25.875 24.875 31 240
"65041" 25.875 24.875 31 241
"65042" 26.375 24.375 31 242
"65043" 26.875 24.625 31 243
"65044" 26.625 25.125 31 244
"65045" 26.875 26.125 31 245
"65046" 25.875 26.625 31 246
"65047" 25.625 26.625 31 247
"65048" 23.375 25.875 31 248
"65049" 23.875 26.125 31 249
"65050" 22.875 26.375 31 250
"65051" 22.875 26.375 31 251
"65052" 23.375 26.875 31 252
"65053" 22.375 26.625 31 253
"65054" 22.625 26.875 31 254
"65055" 23.125 27.375 31 255
"65056" 23.625 27.875 31 256
"65057" 25.125 27.625 31 257
"65058" 25.125 27.625 31 258
"65059" 25.375 26.625 31 259
"65060" 25.375 26.125 31 260
"65061" 24.625 25.875 31 261
"65062" 24.125 26.375 31 262
"65063" 24.375 26.375 31 263
"65064" 24.125 26.125 31 264
"65065" 24.125 26.125 31 265
"65066" 24.125 26.875 31 266
"65067" 24.125 27.125 31 267
"65068" 24.375 27.875 31 268
"65069" 24.375 27.375 31 269
"65070" 24.375 27.125 31 270
"65071" 24.875 27.875 31 271
"65072" 24.875 27.125 31 272
"65073" 24.875 27.875 31 273
"65074" 24.875 28.375 31 274
"65075" 23.875 27.875 31 275
"65076" 23.375 28.125 31 276
"65077" 23.375 28.125 31 277
"65078" 23.375 26.875 31 278
"65079" 23.875 25.875 31 279
"65080" 23.375 25.125 31 280
"65081" 23.375 25.375 31 281
"65082" 23.875 24.875 31 282
"65083" 24.125 25.375 31 283
"65084" 24.125 25.625 31 284
"65085" 25.125 25.375 31 285
"65086" 25.375 25.125 31 286
"65087" 25.125 24.875 31 287
"65088" 24.625 25.125 31 288
